date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2016-07-01 00:00:00,-0.393541102353604,-0.11408995665196432,-0.7088299981118815,-0.2336546055980198,1.1142188448005972,0.9107591845380912,2.085445088235297
2016-07-01 01:00:00,-0.41776454435343174,-0.08119955492402549,-0.730580195040291,-0.2536642239363919,1.0561109092780459,0.9754686310786049,1.754683543897337
2016-07-01 02:00:00,-0.514658053756968,-0.24565173912401228,-0.7738773065169878,-0.29312762867884684,0.7084149097703021,0.6560963940270431,1.754683543897337
2016-07-01 03:00:00,-0.5267697316575859,-0.1469804169000008,-0.7738773065169878,-0.27311801034047467,0.7369926164869468,0.7834277892825674,1.4240424732890042
2016-07-01 04:00:00,-0.4783230200551138,-0.1469804169000008,-0.730580195040291,-0.2336546055980198,0.7951007791249223,0.7834277892825674,1.0508507251291392
2016-07-01 05:00:00,-0.4298762222540498,-0.04830915319608709,-0.7232623686041139,-0.19419121742036696,0.9694250399234244,0.9754686310786049,0.9575527880891717
2016-07-01 06:00:00,-0.15130728574546734,0.3463762527401552,-0.6004855539980627,-0.055791401419432236,1.8982013031183769,1.9920325441348017,1.152586421476956
2016-07-01 07:00:00,-0.10286048794440338,0.5108284954602393,-0.564302986577421,0.08260841458150249,1.9563092386409282,2.371939543122753,1.1950163953871646
2016-07-01 08:00:00,-0.44198790015466793,0.3792666544680938,-0.5354382455929563,0.16153519093680813,-0.07461502645821814,1.102800026334129,1.0169789842564076
2016-07-01 09:00:00,-0.623482568813226,0.1490336082921318,-0.6437826654747595,-0.03633763158015151,-0.336577451585178,0.9754686310786049,0.508179798875993
2016-07-01 10:00:00,-0.5508124152109258,0.1490336082921318,-0.6293502949825273,-0.016328013241779418,-0.07461502645821814,1.2280439237641514,0.8135075915607712
2016-07-01 11:00:00,-0.4056527802542221,0.1490336082921318,-0.5860531592738146,-0.016328013241779418,0.38929684409462767,1.2280439237641514,0.8303831101764739
2016-07-01 12:00:00,-0.5992591268133982,0.1490336082921318,-0.665532862403169,-0.016328013241779418,-0.19083112461874482,1.2927533703046645,0.7202096545208047
2016-07-01 13:00:00,-0.5992591268133982,0.21481441174800903,-0.6726474306912398,0.20099857911446095,0.07017900553437793,1.4827067142752,0.6439079397378661
2016-07-01 14:00:00,-0.5267697316575859,0.3463762527401552,-0.5354382455929563,0.2599158033906029,-0.45184102765644335,1.102800026334129,0.7625191547013863
2016-07-01 15:00:00,-0.5267697316575859,0.4450475749641666,-0.5283236773048855,0.2599158033906029,-0.42326332093979774,1.2927533703046645,0.49118380653066274
2016-07-01 16:00:00,-0.6840410445149082,0.08325268779605885,-0.687079801183472,-0.055791401419432236,-0.394685614223153,1.2280439237641514,0.7540813953935358
2016-07-01 17:00:00,-0.5871474489127801,0.050362286068120016,-0.7015121716757043,-0.09525478959708505,0.04064854961304806,1.2280439237641514,0.7116514214833262
