date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2016-07-01 00:00:00,0.41552630616252717,0.6608018060494444,-0.7287837223108213,0.24113399207722455,1.277232219027747,1.2768645779218986,1.0138542540028983
2016-07-01 01:00:00,0.042182970075848356,0.26869001991720154,-1.0673700988872699,-0.18475623861496485,1.2790225429905655,1.225605893734507,0.8844794252989832
2016-07-01 02:00:00,0.08561171177590725,0.4648295527050639,-0.8858354731445699,0.1598341232843801,0.8989909899397984,0.5768628577100847,0.8290449888527388
2016-07-01 03:00:00,0.18977893208753907,0.5628157591100681,-0.8579675988518509,0.2600573372746466,1.1073166686086553,1.225605893734507,0.5887592508739019
2016-07-01 04:00:00,0.10292105329837832,0.49275389770705463,-0.8754176829953202,0.3037444535363929,0.888574725408193,0.5768628577100847,0.4408779850259369
2016-07-01 05:00:00,-0.03596844198744978,0.4088135832576009,-0.9381862223462403,0.21613672874508577,0.888574725408193,0.5768628577100847,0.32996707575101486
2016-07-01 06:00:00,0.19848539881340166,0.5487698671545176,-0.6484344479743523,0.41027552352512203,0.888574725408193,0.5768628577100847,0.2930389160046128
2016-07-01 07:00:00,0.23320767378759796,0.4648295527050639,-0.7287837223108213,0.2537497040741498,0.8937828770758333,0.5768628577100847,0.2745326393047708
2016-07-01 08:00:00,-0.3311603660108312,-0.011389667854487058,-1.3326397435071002,-0.42888978285724455,0.8851568977033715,0.5768628577100847,0.2560265230491368
2016-07-01 09:00:00,0.13764372366161756,0.89891141632922,-0.6309843638308831,0.8924682482790346,0.7637420996240193,0.5768628577100847,0.21905616647609366
2016-07-01 10:00:00,-0.12282592538756756,0.1707039729778253,-1.0254376366061118,-0.06560979082625801,0.7637420996240193,0.5768628577100847,0.07121709745476922
2016-07-01 11:00:00,-0.14013526691003864,0.15665808102227502,-1.0673700988872699,-0.09691491015685964,0.7637420996240193,0.5768628577100847,0.07121709745476922
2016-07-01 12:00:00,0.32006555257675867,0.7449093999423805,-0.43903145116767067,0.6483347040367549,0.7757859261031403,0.5768628577100847,0.052753017581568334
2016-07-01 13:00:00,-0.00995223835007314,0.5628157591100681,-0.8334852207141612,0.49157539231796693,0.782784362929924,0.5768628577100847,-0.0027234552471093803
2016-07-01 14:00:00,0.2939461523991716,0.8009253693898435,-0.4635138293053595,0.7233269396291022,0.767159927328841,0.5768628577100847,0.015782821452732916
2016-07-01 15:00:00,0.32866842737336716,0.8290169938353162,-0.4006151358836224,0.8298580096178317,0.7637420996240193,0.5768628577100847,0.015782821452732916
2016-07-01 16:00:00,0.38951049791419423,0.842895446881757,-0.34826438668195203,0.8235501536193687,0.8001990836901505,0.5768628577100847,0.015782821452732916
2016-07-01 17:00:00,0.5196931310851167,0.8149711018797663,-0.3761327577459336,0.6920218202985008,0.9979456776065867,0.5768628577100847,-0.0026814188646760236
2016-07-01 18:00:00,0.5805352016259439,0.9129573082847703,-0.35868267360246436,0.7672477709566289,0.9979456776065867,0.5768628577100847,-0.0026814188646760236
2016-07-01 19:00:00,0.024873628553378015,0.3247059893646648,-0.9975692655421311,0.06591854249460993,0.9979456776065867,0.5768628577100847,-0.0396936513759451
2016-07-01 20:00:00,0.41552630616252717,0.6888934304949172,-0.5682153277087003,0.4855012513852851,0.9979456776065867,0.5768628577100847,-0.0396936513759451
2016-07-01 21:00:00,-0.06198425023578346,0.3247059893646648,-1.1232369950860501,0.04068756409669071,0.9979456776065867,0.5768628577100847,-0.07662197156655493
2016-07-01 22:00:00,-0.10541299193584235,0.31066025687474225,-1.0428877207495801,0.1598341232843801,0.9979456776065867,0.5768628577100847,-0.05815789169335374
2016-07-01 23:00:00,-0.07069071696164607,0.35279761381013763,-1.1267531420831598,0.14091077808695765,0.9979456776065867,0.5768628577100847,-0.05815789169335374
2016-07-02 00:00:00,-0.15754820036176384,0.49275389770705463,-1.0987546169483613,0.36635469219759575,0.8070347585016313,0.5768628577100847,-0.05815789169335374
2016-07-02 01:00:00,-0.43532719093342004,0.24059855493735643,-1.28380538968817,0.11591351475481886,0.557206744917981,0.5768628577100847,-0.02118753512031056
2016-07-02 02:00:00,-0.6003362840913574,0.1707039729778253,-1.5351406003903794,0.04068756409669071,0.557206744917981,0.5768628577100847,-0.0396936513759451
2016-07-02 03:00:00,-0.6697810317342712,0.11452072408687963,-1.6014255351240405,-0.015615041364014553,0.557206744917981,0.5768628577100847,-0.07662197156655493
2016-07-02 04:00:00,-0.6523680982825463,0.10064211157481175,-1.6119737277297381,-0.07191742402675518,0.7549533582362546,0.5768628577100847,-0.07662197156655493
2016-07-02 05:00:00,-0.7913611854976281,-0.039481292299959884,-1.7690257269491185,-0.2723639634062718,0.557206744917981,0.5768628577100847,-0.05815789169335374
2016-07-02 06:00:00,-0.7305193126513219,-0.17960485564035925,-1.7515756428056493,-0.5164975076485516,0.767159927328841,0.5768628577100847,-0.05815789169335374
2016-07-02 07:00:00,-0.4180178494109497,0.03058040963742623,-1.454791326053909,-0.3036691941358559,0.7619517950630383,0.5768628577100847,-0.05815789169335374
2016-07-02 08:00:00,-0.313747037170063,0.05850475463941637,-1.378088601170999,-0.2160614693445488,0.9614886935404555,0.5768628577100847,-0.09512808782219005
2016-07-02 09:00:00,-0.26171542067339565,0.14261234853235247,-1.3222217049722198,-0.16583300481652494,0.9614886935404555,0.5768628577100847,-0.07666400794898708
2016-07-02 10:00:00,-0.7566389105234326,-0.06757291674543271,-1.9051114950279198,-0.39758466352664296,0.9614886935404555,0.5768628577100847,-0.05815789169335374
2016-07-02 11:00:00,-0.5742168839137697,-0.13746749870496386,-1.7410272018143198,-0.5417284860464711,0.9614886935404555,0.5768628577100847,-0.05815789169335374
2016-07-02 12:00:00,-0.6784874984601345,-0.2215750128650861,-1.8458588542884777,-0.5917233469076969,0.9614886935404555,0.5768628577100847,-0.0396936513759451
2016-07-02 13:00:00,-0.7219164378547145,-0.2215750128650861,-1.919175834630727,-0.6543336969678822,0.9614886935404555,0.5768628577100847,-0.02118753512031056
2016-07-02 14:00:00,-0.8086705270200996,-0.3476527639827489,-2.0482295571009397,-0.8045516604203924,0.9614886935404555,0.5768628577100847,-0.0026814188646760236
2016-07-02 15:00:00,-0.6437652234859378,-0.17960485564035925,-1.8633091868175777,-0.6043388361066567,0.9614886935404555,0.5768628577100847,0.07121709745476922
2016-07-02 16:00:00,-0.49616926147424784,0.03058040963742623,-1.7935081050868078,-0.39758466352664296,1.1888566161133796,1.2314792435229198,0.08972337415461092
2016-07-02 17:00:00,-0.5134786029967182,-0.13746749870496386,-1.7935081050868078,-0.6043388361066567,1.169651590792172,0.5768628577100847,0.12669357028344663
2016-07-02 18:00:00,-0.5482008779709144,-0.16555904341762284,-1.7166749777474486,-0.5917233469076969,1.1680240482464939,0.5768628577100847,0.16362189047405676
2016-07-02 19:00:00,-0.5047721362708556,-0.039481292299959884,-1.8633091868175777,-0.5478026269791529,1.1680240482464939,1.2314792435229198,0.1821280067296913
2016-07-02 20:00:00,-0.5394944112450529,-0.16555904341762284,-1.915659687633617,-0.6856388162984839,1.377977269461029,1.237352656962521,0.2560685594315696
2016-07-02 21:00:00,-0.6003362840913574,-0.025435559810037332,-1.7515756428056493,-0.40389240812612304,1.1437736526747866,0.5768628577100847,0.21905616647609366
2016-07-02 22:00:00,-0.10541299193584235,0.1707039729778253,-1.2524208716270788,-0.2723639634062718,1.3519365111228279,1.425301250517876,0.1081874540278124
2016-07-02 23:00:00,-0.11411945866170496,0.254644287427279,-1.2453885776328601,-0.09691491015685964,1.1159426479811172,0.5768628577100847,0.052753017581568334
2016-07-03 00:00:00,-0.07939718368750867,0.24059855493735643,-1.2524208716270788,-0.11583814395529915,1.1159426479811172,0.5768628577100847,0.08968133777217815
2016-07-03 01:00:00,-0.2008737455216123,0.5909072240899133,-1.3989246782407612,0.34135742886545695,1.1159426479811172,1.2827379913615002,0.16362189047405676
2016-07-03 02:00:00,-0.027261579872544215,0.4507838202151419,-1.2314546404865006,0.10960565875635621,1.1159426479811172,1.237352656962521,0.16362189047405676
2016-07-03 03:00:00,-0.2008737455216123,0.3247059893646648,-1.31167326398089,0.04699542009515336,1.1159426479811172,0.5768628577100847,0.16362189047405676
2016-07-03 04:00:00,-0.5134786029967182,0.05850475463941637,-1.7480594958085394,-0.32866656886697804,1.1159426479811172,0.5768628577100847,0.12669357028344663
2016-07-03 05:00:00,-0.3224538992849686,0.26869001991720154,-1.5212064148583881,-0.009307185365552324,1.1159426479811172,0.5768628577100847,0.12669357028344663
2016-07-03 06:00:00,-0.30514455776249827,0.2827359118727518,-1.2802892426910613,0.13483663715427585,0.8799487460357313,0.5768628577100847,0.1081874540278124
2016-07-03 07:00:00,-0.4527405197741882,0.07255064659496664,-1.6328098047995006,-0.2910535935379134,1.070859645738849,0.5768628577100847,0.08968133777217815
2016-07-03 08:00:00,-0.4874627947483845,0.05850475463941637,-1.6572921829371894,-0.27867170800575164,1.070859645738849,0.5768628577100847,0.052753017581568334
2016-07-03 09:00:00,-0.782654718771766,0.36667622632220553,-1.9260779745541292,0.29136245660524884,1.070859645738849,0.5768628577100847,0.12669357028344663
2016-07-03 10:00:00,-0.27042188739925827,0.5909072240899133,-1.451405581513249,0.39158567059551536,1.070859645738849,0.5768628577100847,0.18208597034725793
2016-07-03 11:00:00,-0.3658826409850275,0.47870816521713205,-1.58397520259494,0.2348263588767274,1.070859645738849,0.5768628577100847,0.2560685594315696
2016-07-03 12:00:00,-0.16615107515837232,0.716817775496908,-1.3151894109779998,0.5604934869776325,1.070859645738849,0.5768628577100847,0.40394982527953427
2016-07-03 13:00:00,-0.14884173363590125,0.7730010243878536,-1.1720715972906106,0.6420270708362573,1.070859645738849,0.5768628577100847,0.40394982527953427
2016-07-03 14:00:00,-0.33986683273669377,0.6608018060494444,-1.5002401837178096,0.4855012513852851,1.0482367927128198,0.5768628577100847,0.40394982527953427
2016-07-03 15:00:00,-0.4613433945707974,0.6328774610474542,-1.5979093881269308,0.46027027298736506,1.0482367927128198,0.5768628577100847,0.40394982527953427
2016-07-03 16:00:00,-0.313747037170063,0.6328774610474542,-1.4408571405219195,0.46027027298736506,1.0482367927128198,0.5768628577100847,0.49635429741040654
2016-07-03 17:00:00,0.3460813608250924,0.9689732777322339,-0.6833351130325535,0.8235501536193687,1.0482367927128198,0.5768628577100847,0.5148185377278155
2016-07-03 18:00:00,0.32866842737336716,0.856941338837307,-0.6623683851207117,0.7422502848265247,1.0482367927128198,0.5768628577100847,0.5332827780452245
2016-07-03 19:00:00,-0.15754820036176384,0.47870816521713205,-1.224422346492281,0.24113399207722455,0.9666968452080956,0.5768628577100847,0.5332827780452245
2016-07-03 20:00:00,0.024873628553378015,0.5208455221525274,-1.0464038677466918,0.2724393342057915,1.1956923103266979,0.5768628577100847,0.4408779850259369
2016-07-03 21:00:00,0.12033438213914649,0.7029391629848398,-0.9172199912056603,0.5291883676470314,1.1956923103266979,0.5768628577100847,0.34847335245085714
2016-07-03 22:00:00,0.11162791541328389,0.7589551324323034,-1.0115032026884887,0.522880511648568,1.1956923103266979,1.242692100579908,0.2745326393047708
2016-07-03 23:00:00,0.042182970075848356,0.6888934304949172,-1.0603378048930494,0.4855012513852851,1.1141523240182987,0.5768628577100847,0.23756244317593506
2016-07-04 00:00:00,-0.07069071696164607,0.7730010243878536,-1.0603378048930494,0.6231037256388353,1.098527907819053,0.5768628577100847,0.20059208660289188
2016-07-04 01:00:00,0.024873628553378015,0.842895446881757,-0.8683853890011006,0.854855495747936,0.8989909899397984,0.5768628577100847,0.1451576501566478
2016-07-04 02:00:00,-0.60904275081722,0.2827359118727518,-1.6643244769314085,0.11591351475481886,0.8729503092089476,0.5768628577100847,0.1821280067296913
2016-07-04 03:00:00,-0.25300895394753303,0.7029391629848398,-1.269870955770549,0.6544088449694367,0.8729503092089476,0.5768628577100847,0.1636639268564898
2016-07-04 04:00:00,-0.6176456256138285,0.5067997896626049,-1.6921925996097593,0.2974365975379302,0.8695324621022884,0.5768628577100847,0.1636639268564898
2016-07-04 05:00:00,-0.39189844923336115,0.674847538539367,-1.510658222252691,0.5418038568459908,1.0760677974064892,0.5768628577100847,0.1451576501566478
2016-07-04 06:00:00,0.11162791541328389,0.8850328038171524,-0.9661847474810398,0.7798632601555887,1.0760677974064892,0.5768628577100847,0.1081874540278124
2016-07-04 07:00:00,0.06819877832418204,0.856941338837307,-1.0044714054655328,0.7359424288280616,1.079485663914986,0.5768628577100847,0.08972337415461092
2016-07-04 08:00:00,-0.33986683273669377,0.15665808102227502,-1.3675401601796702,-0.02799681549719435,0.8765308989290721,0.5768628577100847,0.1081874540278124
2016-07-04 09:00:00,-0.12282592538756756,0.49275389770705463,-1.0569523087380202,0.36635469219759575,0.8765308989290721,0.5768628577100847,0.20059208660289188
2016-07-04 10:00:00,-0.21828667897333603,0.254644287427279,-1.203456115351702,0.0219979339650491,0.8765308989290721,0.5768628577100847,0.3669374323240586
2016-07-04 11:00:00,0.12033438213914649,0.6888934304949172,-0.7950684086588512,0.5604934869776325,0.8765308989290721,0.5768628577100847,0.4963122610279741
2016-07-04 12:00:00,0.5023837895626457,0.856941338837307,-0.3202658615471534,0.7985528902872303,0.8765308989290721,0.5768628577100847,0.7181340795778165
2016-07-04 13:00:00,0.3460813608250924,0.8290169938353162,-0.47393211622587184,0.7609399149581667,0.8765308989290721,0.5768628577100847,0.8290449888527388
2016-07-04 14:00:00,0.172469590565068,0.7589551324323034,-0.7007851971760218,0.6670245569663615,0.8765308989290721,0.5768628577100847,0.9399558981276607
2016-07-04 15:00:00,0.2766368108766998,0.6469231935373765,-0.5611830337144808,0.5354960008475281,0.8765308989290721,0.5768628577100847,0.9029433447279767
2016-07-04 16:00:00,0.18107246536167645,0.6608018060494444,-0.6973992042497299,0.5041908815169267,0.8765308989290721,0.5768628577100847,0.8660151849815743
2016-07-04 17:00:00,0.2592238774249746,0.6469231935373765,-0.6764329731091508,0.4415806428557243,0.8765308989290721,0.5768628577100847,0.6072231703028953
2016-07-04 18:00:00,0.7107182301859093,0.8290169938353162,-0.2400467412815014,0.5731089761765922,1.0760677974064892,0.5768628577100847,0.5332827780452245
2016-07-04 19:00:00,0.03347650334998649,0.24059855493735643,-0.9311544251232824,-0.13452777408694078,1.0760677974064892,0.5768628577100847,0.551788733856651
2016-07-04 20:00:00,0.32866842737336716,0.5768614915999907,-0.7950684086588512,0.18483160941448434,1.268606239655285,1.2768645779218986,0.5148185377278155
2016-07-04 21:00:00,0.4415421144108616,0.6328774610474542,-0.4564820320824026,0.41027552352512203,1.0604433812072438,0.5768628577100847,0.45938410128157114
2016-07-04 22:00:00,-0.06198425023578346,0.21267405046973797,-1.1616533103700983,-0.1471433746848833,1.282440370695387,0.5768628577100847,0.42241390515273575
2016-07-04 23:00:00,-0.00995223835007314,0.3807219588121284,-1.1791038912848302,0.06591854249460993,1.280812866953384,1.242692100579908,0.42241390515273575
2016-07-05 00:00:00,-0.16615107515837232,0.2827359118727518,-1.2802892426910613,0.028305789963511744,1.079485663914986,0.5768628577100847,0.40394982527953427
2016-07-05 01:00:00,-0.279024762195866,0.15665808102227502,-1.4373412419104417,-0.19713812414712698,1.079485663914986,0.5768628577100847,0.3669374323240586
2016-07-05 02:00:00,-0.15754820036176384,0.31066025687474225,-1.2942231798374206,0.05330305329565053,1.081275949074129,0.5768628577100847,0.3300091121334479
2016-07-05 03:00:00,-0.00995223835007314,0.5208455221525274,-1.021921489609002,0.32874171686853165,1.081275949074129,0.5768628577100847,0.20059208660289188
